date,store,sales
2024-04-03,Store_A,10679.27
2024-04-04,Store_A,10669.26
2024-04-05,Store_A,11768.77
2024-04-06,Store_A,13315.41
2024-04-07,Store_A,12173.84
2024-04-08,Store_A,10826.96
2024-04-09,Store_A,10939.89
2024-04-10,Store_A,10380.03
2024-04-11,Store_A,10653.5
2024-04-12,Store_A,10640.42
2024-04-13,Store_A,12247.35
2024-04-14,Store_A,12692.22
2024-04-15,Store_A,11436.89
2024-04-16,Store_A,12207.84
2024-04-17,Store_A,10814.05
2024-04-18,Store_A,11957.64
2024-04-19,Store_A,11319.59
2024-04-20,Store_A,12884.44
2024-04-21,Store_A,13322.45
2024-04-22,Store_A,10907.93
2024-04-23,Store_A,11782.58
2024-04-24,Store_A,11693.1
2024-04-25,Store_A,11906.78
2024-04-26,Store_A,11823.72
2024-04-27,Store_A,14507.17
2024-04-28,Store_A,12805.13
2024-04-29,Store_A,11454.6
2024-04-30,Store_A,11432.32
2024-05-01,Store_A,11499.14
2024-05-02,Store_A,11481.81
2024-05-03,Store_A,12532.74
2024-05-04,Store_A,14130.11
2024-05-05,Store_A,13042.33
2024-05-06,Store_A,11482.72
2024-05-07,Store_A,12239.3
2024-05-08,Store_A,11692.1
2024-05-09,Store_A,12381.37
2024-05-10,Store_A,12165.71
2024-05-11,Store_A,12667.94
2024-05-12,Store_A,14407.58
2024-05-13,Store_A,15946.42
2024-05-14,Store_A,11804.85
2024-05-15,Store_A,11953.69
2024-05-16,Store_A,12353.2
2024-05-17,Store_A,12402.23
2024-05-18,Store_A,14045.04
2024-05-19,Store_A,14822.79
2024-05-20,Store_A,12178.29
2024-05-21,Store_A,11850.13
2024-05-22,Store_A,11544.03
2024-05-23,Store_A,11925.87
2024-05-24,Store_A,17158.08
2024-05-25,Store_A,19327.77
2024-05-26,Store_A,13538.39
2024-05-27,Store_A,15786.95
2024-05-28,Store_A,12411.73
2024-05-29,Store_A,13101.94
2024-05-30,Store_A,13866.48
2024-05-31,Store_A,12168.52
2024-06-01,Store_A,13645.56
2024-06-02,Store_A,14517.66
2024-06-03,Store_A,12887.5
2024-06-04,Store_A,13551.94
2024-06-05,Store_A,12856.35
2024-06-06,Store_A,12339.14
2024-06-07,Store_A,12881.53
2024-06-08,Store_A,14621.48
2024-06-09,Store_A,14469.33
2024-06-10,Store_A,12862.61
2024-06-11,Store_A,13183.96
2024-06-12,Store_A,13248.93
2024-06-13,Store_A,13375.05
2024-06-14,Store_A,12970.64
2024-06-15,Store_A,13959.51
2024-06-16,Store_A,14140.4
2024-06-17,Store_A,13298.44
2024-06-18,Store_A,12169.27
2024-06-19,Store_A,12836.58
2024-06-20,Store_A,12412.62
2024-06-21,Store_A,12651.17
2024-06-22,Store_A,14792.6
2024-06-23,Store_A,14184.68
2024-06-24,Store_A,12664.07
2024-06-25,Store_A,11876.36
2024-06-26,Store_A,15866.7
2024-06-27,Store_A,12997.22
2024-06-28,Store_A,
2024-06-29,Store_A,13898.9
2024-06-30,Store_A,14190.86
2024-07-01,Store_A,12764.09
2024-07-02,Store_A,13503.52
2024-07-03,Store_A,12561.92
2024-07-04,Store_A,12766.1
2024-07-05,Store_A,12944.26
2024-07-06,Store_A,14141.75
2024-07-07,Store_A,13780.1
2024-07-08,Store_A,12691.08
2024-07-09,Store_A,13175.34
2024-07-10,Store_A,11990.42
2024-07-11,Store_A,12630.34
2024-07-12,Store_A,12153.87
2024-07-13,Store_A,14644.67
2024-07-14,Store_A,13111.42
2024-07-15,Store_A,12199.83
2024-07-16,Store_A,12711.96
2024-07-17,Store_A,13364.77
2024-07-18,Store_A,16171.07
2024-07-19,Store_A,12150.31
2024-07-20,Store_A,14940.46
2024-07-21,Store_A,13061.41
2024-07-22,Store_A,11185.74
2024-07-23,Store_A,12647.76
2024-07-24,Store_A,12103.98
2024-07-25,Store_A,11796.53
2024-07-26,Store_A,12747.9
2024-07-27,Store_A,13910.08
2024-07-28,Store_A,13439.53
2024-07-29,Store_A,15735.87
2024-07-30,Store_A,12766.31
2024-07-31,Store_A,12622.32
2024-08-01,Store_A,12182.7
2024-08-02,Store_A,13251.95
2024-08-03,Store_A,17489.06
2024-08-04,Store_A,12761.44
2024-08-05,Store_A,11766.58
2024-08-06,Store_A,12106.43
2024-08-07,Store_A,12245.73
2024-08-08,Store_A,11951.48
2024-08-09,Store_A,12260.44
2024-08-10,Store_A,12778.76
2024-08-11,Store_A,14264.1
2024-08-12,Store_A,11945.19
2024-08-13,Store_A,12592.12
2024-08-14,Store_A,12133.26
2024-08-15,Store_A,12171.67
2024-08-16,Store_A,12209.19
2024-08-17,Store_A,13554.73
2024-08-18,Store_A,13637.53
2024-08-19,Store_A,12555.21
2024-08-20,Store_A,11893.92
2024-08-21,Store_A,12153.61
2024-08-22,Store_A,11678.73
2024-08-23,Store_A,12507.59
2024-08-24,Store_A,12734.23
2024-08-25,Store_A,14093.17
2024-08-26,Store_A,11593.55
2024-08-27,Store_A,10785.96
2024-08-28,Store_A,11629.87
2024-08-29,Store_A,11147.46
2024-08-30,Store_A,11970.13
2024-08-31,Store_A,12544.21
2024-09-01,Store_A,12629.96
2024-09-02,Store_A,10351.63
2024-09-03,Store_A,11126.28
2024-09-04,Store_A,12090.57
2024-09-05,Store_A,10431.71
2024-09-06,Store_A,11713.88
2024-09-07,Store_A,13137.32
2024-09-08,Store_A,12904.64
2024-09-09,Store_A,10653.88
2024-09-10,Store_A,11137.57
2024-09-11,Store_A,11131.1
2024-09-12,Store_A,10453.17
2024-09-13,Store_A,
2024-09-14,Store_A,12970.48
2024-09-15,Store_A,12323.99
2024-09-16,Store_A,10991.33
2024-09-17,Store_A,11061.48
2024-09-18,Store_A,9769.92
2024-09-19,Store_A,10743.36
2024-09-20,Store_A,12714.68
2024-09-21,Store_A,11697.89
2024-09-22,Store_A,12069.92
2024-09-23,Store_A,11762.62
2024-09-24,Store_A,14193.13
2024-09-25,Store_A,13060.65
2024-09-26,Store_A,10982.6
2024-09-27,Store_A,11414.42
2024-09-28,Store_A,15652.61
2024-09-29,Store_A,12042.08
2024-09-30,Store_A,10175.51
2024-10-01,Store_A,10898.03
2024-10-02,Store_A,10696.73
2024-10-03,Store_A,10947.17
2024-10-04,Store_A,10771.2
2024-10-05,Store_A,12413.04
2024-10-06,Store_A,11495.52
2024-10-07,Store_A,11063.12
2024-10-08,Store_A,10406.36
2024-10-09,Store_A,11428.36
2024-10-10,Store_A,9850.99
2024-10-11,Store_A,11180.01
2024-10-12,Store_A,11729.86
2024-10-13,Store_A,11225.63
2024-10-14,Store_A,9851.08
2024-10-15,Store_A,9914.55
2024-10-16,Store_A,10303.62
2024-10-17,Store_A,10331.29
2024-10-18,Store_A,9689.93
2024-10-19,Store_A,11410.54
2024-10-20,Store_A,12597.14
2024-10-21,Store_A,10898.48
2024-10-22,Store_A,10149.29
2024-10-23,Store_A,9900.46
2024-10-24,Store_A,9920.95
2024-10-25,Store_A,10172.2
2024-10-26,Store_A,10671.11
2024-10-27,Store_A,11075.35
2024-10-28,Store_A,8821.04
2024-10-29,Store_A,9955.35
2024-10-30,Store_A,10070.93
2024-10-31,Store_A,9415.02
2024-11-01,Store_A,10544.54
2024-11-02,Store_A,14394.59
2024-11-03,Store_A,14239.29
2024-11-04,Store_A,13723.76
2024-11-05,Store_A,14163.61
2024-11-06,Store_A,14499.82
2024-11-07,Store_A,13279.88
2024-11-08,Store_A,14121.4
2024-11-09,Store_A,10916.7
2024-11-10,Store_A,10822.99
2024-11-11,Store_A,9956.37
2024-11-12,Store_A,9809.14
2024-11-13,Store_A,10732.82
2024-11-14,Store_A,10236.8
2024-11-15,Store_A,10166.57
2024-11-16,Store_A,10467.68
2024-11-17,Store_A,11024.42
2024-11-18,Store_A,9624.71
2024-11-19,Store_A,9479.82
2024-11-20,Store_A,9011.99
2024-11-21,Store_A,8930.88
2024-11-22,Store_A,9280.04
2024-11-23,Store_A,11378.97
2024-11-24,Store_A,11015.08
2024-11-25,Store_A,9052.08
2024-11-26,Store_A,9681.29
2024-11-27,Store_A,7644.01
2024-11-28,Store_A,9873.11
2024-11-29,Store_A,8246.72
2024-11-30,Store_A,10449.72
2024-12-01,Store_A,10017.95
2024-12-02,Store_A,8472.79
2024-12-03,Store_A,9841.3
2024-12-04,Store_A,8923.31
2024-12-05,Store_A,9373.82
2024-12-06,Store_A,9148.64
2024-12-07,Store_A,10877.78
2024-12-08,Store_A,10649.95
2024-12-09,Store_A,8445.34
2024-12-10,Store_A,9719.18
2024-12-11,Store_A,8882.82
2024-12-12,Store_A,8286.28
2024-12-13,Store_A,8917.44
2024-12-14,Store_A,11437.43
2024-12-15,Store_A,11073.53
2024-12-16,Store_A,8963.16
2024-12-17,Store_A,8964.41
2024-12-18,Store_A,8982.06
2024-12-19,Store_A,10327.93
2024-12-20,Store_A,9382.2
2024-12-21,Store_A,10853.1
2024-12-22,Store_A,11193.79
2024-12-23,Store_A,9315.69
2024-12-24,Store_A,9042.64
2024-12-25,Store_A,9084.07
2024-12-26,Store_A,9160.85
2024-12-27,Store_A,9187.6
2024-12-28,Store_A,11064.01
2024-12-29,Store_A,13094.3
2024-12-30,Store_A,12044.74
2024-12-31,Store_A,11599.1
2022-01-01,Store_B,5464.81
2022-01-02,Store_B,5078.0
2022-01-03,Store_B,4068.34
2022-01-04,Store_B,3406.65
2022-01-05,Store_B,4431.12
2022-01-06,Store_B,3718.11
2022-01-07,Store_B,4227.43
2022-01-08,Store_B,5310.66
2022-01-09,Store_B,5737.62
2022-01-10,Store_B,4897.27
2022-01-11,Store_B,3082.21
2022-01-12,Store_B,4326.55
2022-01-13,Store_B,4960.38
2022-01-14,Store_B,4755.97
2022-01-15,Store_B,7078.27
2022-01-16,Store_B,5104.38
2022-01-17,Store_B,4627.3
2022-01-18,Store_B,3954.99
2022-01-19,Store_B,4526.81
2022-01-20,Store_B,4551.98
2022-01-21,Store_B,4779.86
2022-01-22,Store_B,6438.81
2022-01-23,Store_B,5542.42
2022-01-24,Store_B,5205.22
2022-01-25,Store_B,4422.51
2022-01-26,Store_B,3767.26
2022-01-27,Store_B,5355.44
2022-01-28,Store_B,4323.77
2022-01-29,Store_B,6996.41
2022-01-30,Store_B,5564.25
2022-01-31,Store_B,4216.56
2022-02-01,Store_B,6945.68
2022-02-02,Store_B,4569.36
2022-02-03,Store_B,4584.19
2022-02-04,Store_B,4480.32
2022-02-05,Store_B,5675.37
2022-02-06,Store_B,5952.63
2022-02-07,Store_B,4330.75
2022-02-08,Store_B,4431.11
2022-02-09,Store_B,4587.7
2022-02-10,Store_B,4206.89
2022-02-11,Store_B,4430.3
2022-02-12,Store_B,5573.29
2022-02-13,Store_B,6114.43
2022-02-14,Store_B,4910.27
2022-02-15,Store_B,4905.34
2022-02-16,Store_B,5180.26
2022-02-17,Store_B,4821.84
2022-02-18,Store_B,5047.34
2022-02-19,Store_B,5869.77
2022-02-20,Store_B,6034.36
2022-02-21,Store_B,4740.72
2022-02-22,Store_B,4049.21
2022-02-23,Store_B,4959.72
2022-02-24,Store_B,5582.61
2022-02-25,Store_B,5415.05
2022-02-26,Store_B,6443.9
2022-02-27,Store_B,6572.06
2022-02-28,Store_B,5164.36
2022-03-01,Store_B,5230.41
2022-03-02,Store_B,4941.01
2022-03-03,Store_B,5081.6
2022-03-04,Store_B,5464.97
2022-03-05,Store_B,6706.13
2022-03-06,Store_B,6213.79
2022-03-07,Store_B,5129.1
2022-03-08,Store_B,5327.66
2022-03-09,Store_B,5584.06
2022-03-10,Store_B,4821.93
2022-03-11,Store_B,4519.07
2022-03-12,Store_B,6206.51
2022-03-13,Store_B,5973.92
2022-03-14,Store_B,5283.74
2022-03-15,Store_B,5448.01
2022-03-16,Store_B,7206.6
2022-03-17,Store_B,6115.28
2022-03-18,Store_B,5707.51
2022-03-19,Store_B,6713.06
2022-03-20,Store_B,6862.59
2022-03-21,Store_B,5220.27
2022-03-22,Store_B,6084.46
2022-03-23,Store_B,5680.9
2022-03-24,Store_B,5993.86
2022-03-25,Store_B,5348.7
2022-03-26,Store_B,6178.77
2022-03-27,Store_B,7117.43
2022-03-28,Store_B,5982.99
2022-03-29,Store_B,5516.26
2022-03-30,Store_B,5554.16
2022-03-31,Store_B,6347.63
2022-04-01,Store_B,5481.71
2022-04-02,Store_B,7587.28
2022-04-03,Store_B,6633.24
2022-04-04,Store_B,6260.81
2022-04-05,Store_B,5913.45
2022-04-06,Store_B,6297.04
2022-04-07,Store_B,5880.06
2022-04-08,Store_B,6051.48
2022-04-09,Store_B,7144.39
2022-04-10,Store_B,6767.16
2022-04-11,Store_B,6472.44
2022-04-12,Store_B,6013.71
2022-04-13,Store_B,6147.21
2022-04-14,Store_B,5876.16
2022-04-15,Store_B,5296.09
2022-04-16,Store_B,7222.48
2022-04-17,Store_B,8248.14
2022-04-18,Store_B,6654.43
2022-04-19,Store_B,6367.83
2022-04-20,Store_B,6296.72
2022-04-21,Store_B,6429.08
2022-04-22,Store_B,6653.35
2022-04-23,Store_B,7000.17
2022-04-24,Store_B,7905.64
2022-04-25,Store_B,6783.68
2022-04-26,Store_B,6806.15
2022-04-27,Store_B,6719.62
2022-04-28,Store_B,6579.28
2022-04-29,Store_B,6851.44
2022-04-30,Store_B,10841.7
2022-05-01,Store_B,7486.66
2022-05-02,Store_B,8698.93
2022-05-03,Store_B,6711.69
2022-05-04,Store_B,7288.19
2022-05-05,Store_B,6233.83
2022-05-06,Store_B,6164.67
2022-05-07,Store_B,7801.59
2022-05-08,Store_B,7775.95
2022-05-09,Store_B,6850.99
2022-05-10,Store_B,6895.77
2022-05-11,Store_B,6733.2
2022-05-12,Store_B,7409.7
2022-05-13,Store_B,6236.41
2022-05-14,Store_B,7540.11
2022-05-15,Store_B,7835.34
2022-05-16,Store_B,6268.14
2022-05-17,Store_B,6848.4
2022-05-18,Store_B,7570.77
2022-05-19,Store_B,6953.8
2022-05-20,Store_B,7048.89
2022-05-21,Store_B,7478.87
2022-05-22,Store_B,7740.34
2022-05-23,Store_B,6856.44
2022-05-24,Store_B,6891.46
2022-05-25,Store_B,7519.74
2022-05-26,Store_B,7253.18
2022-05-27,Store_B,6622.35
2022-05-28,Store_B,8146.58
2022-05-29,Store_B,8254.54
2022-05-30,Store_B,7522.34
2022-05-31,Store_B,7702.18
2022-06-01,Store_B,6712.76
2022-06-02,Store_B,6800.91
2022-06-03,Store_B,8751.23
2022-06-04,Store_B,8030.86
2022-06-05,Store_B,8308.86
2022-06-06,Store_B,7527.39
2022-06-07,Store_B,7125.58
2022-06-08,Store_B,7038.84
2022-06-09,Store_B,7227.18
2022-06-10,Store_B,8487.51
2022-06-11,Store_B,8975.55
2022-06-12,Store_B,7557.69
2022-06-13,Store_B,9683.92
2022-06-14,Store_B,7975.64
2022-06-15,Store_B,7203.51
2022-06-16,Store_B,7131.67
2022-06-17,Store_B,7070.76
2022-06-18,Store_B,8132.05
2022-06-19,Store_B,8732.77
2022-06-20,Store_B,6364.97
2022-06-21,Store_B,7808.82
2022-06-22,Store_B,6671.72
2022-06-23,Store_B,7118.38
2022-06-24,Store_B,7056.47
2022-06-25,Store_B,8438.6
2022-06-26,Store_B,7596.6
2022-06-27,Store_B,7399.28
2022-06-28,Store_B,7999.77
2022-06-29,Store_B,6694.24
2022-06-30,Store_B,7290.36
2022-07-01,Store_B,6960.31
2022-07-02,Store_B,8366.6
2022-07-03,Store_B,8207.06
2022-07-04,Store_B,6959.37
2022-07-05,Store_B,7390.43
2022-07-06,Store_B,7893.14
2022-07-07,Store_B,7120.45
2022-07-08,Store_B,7466.14
2022-07-09,Store_B,7675.81
2022-07-10,Store_B,7799.8
2022-07-11,Store_B,7353.83
2022-07-12,Store_B,7736.88
2022-07-13,Store_B,9664.27
2022-07-14,Store_B,7030.92
2022-07-15,Store_B,7143.59
2022-07-16,Store_B,7644.5
2022-07-17,Store_B,8350.32
2022-07-18,Store_B,7458.59
2022-07-19,Store_B,9158.65
2022-07-20,Store_B,6919.46
2022-07-21,Store_B,7193.02
2022-07-22,Store_B,6912.4
2022-07-23,Store_B,8034.61
2022-07-24,Store_B,8857.65
2022-07-25,Store_B,6953.0
2022-07-26,Store_B,6898.66
2022-07-27,Store_B,6775.5
2022-07-28,Store_B,7299.16
2022-07-29,Store_B,
2022-07-30,Store_B,7727.37
2022-07-31,Store_B,8472.98
2022-08-01,Store_B,7507.4
2022-08-02,Store_B,6715.96
2022-08-03,Store_B,6214.48
2022-08-04,Store_B,9483.73
2022-08-05,Store_B,6640.57
2022-08-06,Store_B,8183.63
2022-08-07,Store_B,7105.56
2022-08-08,Store_B,9404.19
2022-08-09,Store_B,6376.55
2022-08-10,Store_B,7108.19
2022-08-11,Store_B,6816.07
2022-08-12,Store_B,6426.79
2022-08-13,Store_B,7610.57
2022-08-14,Store_B,8014.49
2022-08-15,Store_B,6783.77
2022-08-16,Store_B,6950.51
2022-08-17,Store_B,7468.72
2022-08-18,Store_B,6087.61
2022-08-19,Store_B,7294.31
2022-08-20,Store_B,7683.49
2022-08-21,Store_B,7278.71
2022-08-22,Store_B,6103.8
2022-08-23,Store_B,6524.2
2022-08-24,Store_B,6932.69
2022-08-25,Store_B,6509.42
2022-08-26,Store_B,7120.82
2022-08-27,Store_B,6950.66
2022-08-28,Store_B,7484.88
2022-08-29,Store_B,5997.38
2022-08-30,Store_B,6599.42
2022-08-31,Store_B,6780.6
2022-09-01,Store_B,6256.75
2022-09-02,Store_B,5395.59
2022-09-03,Store_B,7444.15
2022-09-04,Store_B,7514.93
2022-09-05,Store_B,6491.56
2022-09-06,Store_B,6790.71
2022-09-07,Store_B,5881.51
2022-09-08,Store_B,6534.59
2022-09-09,Store_B,6710.59
2022-09-10,Store_B,6535.4
2022-09-11,Store_B,7321.85
2022-09-12,Store_B,5993.24
2022-09-13,Store_B,6134.47
2022-09-14,Store_B,6278.18
2022-09-15,Store_B,5935.17
2022-09-16,Store_B,5841.0
2022-09-17,Store_B,7082.67
2022-09-18,Store_B,8398.57
2022-09-19,Store_B,5618.18
2022-09-20,Store_B,6276.12
2022-09-21,Store_B,5550.62
2022-09-22,Store_B,6227.79
2022-09-23,Store_B,6127.72
2022-09-24,Store_B,6253.59
2022-09-25,Store_B,6635.59
2022-09-26,Store_B,6344.65
2022-09-27,Store_B,5485.68
2022-09-28,Store_B,5663.2
2022-09-29,Store_B,5998.51
2022-09-30,Store_B,6100.91
2022-10-01,Store_B,6671.23
2022-10-02,Store_B,6516.87
2022-10-03,Store_B,6283.45
2022-10-04,Store_B,6384.34
2022-10-05,Store_B,6070.85
2022-10-06,Store_B,5706.07
2022-10-07,Store_B,5341.39
2022-10-08,Store_B,8217.35
2022-10-09,Store_B,6802.8
2022-10-10,Store_B,5752.44
2022-10-11,Store_B,6110.84
2022-10-12,Store_B,5801.67
2022-10-13,Store_B,4952.73
2022-10-14,Store_B,5916.75
2022-10-15,Store_B,6097.99
2022-10-16,Store_B,6315.09
2022-10-17,Store_B,5550.09
2022-10-18,Store_B,6203.14
2022-10-19,Store_B,6613.35
2022-10-20,Store_B,5631.05
2022-10-21,Store_B,5308.56
2022-10-22,Store_B,6556.72
2022-10-23,Store_B,6674.74
2022-10-24,Store_B,5201.81
2022-10-25,Store_B,5998.93
2022-10-26,Store_B,6667.45
2022-10-27,Store_B,5465.13
2022-10-28,Store_B,5513.1
2022-10-29,Store_B,6392.51
2022-10-30,Store_B,6536.92
2022-10-31,Store_B,4970.28
2022-11-01,Store_B,4977.24
2022-11-02,Store_B,7503.16
2022-11-03,Store_B,8080.74
2022-11-04,Store_B,8196.52
2022-11-05,Store_B,9048.25
2022-11-06,Store_B,9502.36
2022-11-07,Store_B,7851.5
2022-11-08,Store_B,8097.39
2022-11-09,Store_B,4656.2
2022-11-10,Store_B,4914.36
2022-11-11,Store_B,5318.38
2022-11-12,Store_B,6355.03
2022-11-13,Store_B,5902.8
2022-11-14,Store_B,
2022-11-15,Store_B,4418.29
2022-11-16,Store_B,4854.06
2022-11-17,Store_B,5323.5
2022-11-18,Store_B,5191.69
2022-11-19,Store_B,6142.88
2022-11-20,Store_B,5959.52
2022-11-21,Store_B,4943.66
2022-11-22,Store_B,4677.67
2022-11-23,Store_B,5192.25
2022-11-24,Store_B,5076.95
2022-11-25,Store_B,5096.34
2022-11-26,Store_B,5686.8
2022-11-27,Store_B,5053.08
2022-11-28,Store_B,5307.68
2022-11-29,Store_B,4694.47
2022-11-30,Store_B,4540.58
2022-12-01,Store_B,5134.04
2022-12-02,Store_B,4710.82
2022-12-03,Store_B,6254.91
2022-12-04,Store_B,6079.85
2022-12-05,Store_B,5111.35
2022-12-06,Store_B,4318.54
2022-12-07,Store_B,5307.69
2022-12-08,Store_B,4938.73
2022-12-09,Store_B,4693.43
2022-12-10,Store_B,5878.66
2022-12-11,Store_B,5137.86
2022-12-12,Store_B,4987.7
2022-12-13,Store_B,4433.12
2022-12-14,Store_B,4308.12
2022-12-15,Store_B,4242.66
2022-12-16,Store_B,5257.44
2022-12-17,Store_B,5577.47
2022-12-18,Store_B,6411.31
2022-12-19,Store_B,4626.05
2022-12-20,Store_B,4176.9
2022-12-21,Store_B,4406.69
2022-12-22,Store_B,5315.06
2022-12-23,Store_B,4782.38
2022-12-24,Store_B,5624.85
2022-12-25,Store_B,5901.49
2022-12-26,Store_B,5047.42
2022-12-27,Store_B,5289.18
2022-12-28,Store_B,5421.81
2022-12-29,Store_B,6381.19
2022-12-30,Store_B,6015.14
2022-12-31,Store_B,7362.84
2023-01-01,Store_B,7629.0
2023-01-02,Store_B,4524.91
2023-01-03,Store_B,4535.01
2023-01-04,Store_B,5043.83
2023-01-05,Store_B,4901.09
2023-01-06,Store_B,4941.18
2023-01-07,Store_B,5635.66
2023-01-08,Store_B,5848.5
2023-01-09,Store_B,4601.27
2023-01-10,Store_B,5310.12
2023-01-11,Store_B,5376.63
2023-01-12,Store_B,4278.32
2023-01-13,Store_B,4642.66
2023-01-14,Store_B,5426.14
2023-01-15,Store_B,5764.21
2023-01-16,Store_B,5004.87
2023-01-17,Store_B,6113.46
2023-01-18,Store_B,4708.22
2023-01-19,Store_B,4690.22
2023-01-20,Store_B,5170.5
2023-01-21,Store_B,6121.72
2023-01-22,Store_B,5831.81
2023-01-23,Store_B,5202.75
2023-01-24,Store_B,4939.54
2023-01-25,Store_B,5061.1
2023-01-26,Store_B,7207.63
2023-01-27,Store_B,5714.1
2023-01-28,Store_B,5704.33
2023-01-29,Store_B,6541.09
2023-01-30,Store_B,5561.32
2023-01-31,Store_B,4824.44
2023-02-01,Store_B,5599.65
2023-02-02,Store_B,5894.72
2023-02-03,Store_B,4888.93
2023-02-04,Store_B,5976.65
2023-02-05,Store_B,6740.76
2023-02-06,Store_B,5482.83
2023-02-07,Store_B,5610.24
2023-02-08,Store_B,5548.94
2023-02-09,Store_B,5588.39
2023-02-10,Store_B,6021.31
2023-02-11,Store_B,6872.27
2023-02-12,Store_B,6940.26
2023-02-13,Store_B,5432.81
2023-02-14,Store_B,5525.78
2023-02-15,Store_B,4974.67
2023-02-16,Store_B,5783.98
2023-02-17,Store_B,5828.31
2023-02-18,Store_B,6596.41
2023-02-19,Store_B,7075.72
2023-02-20,Store_B,5546.91
2023-02-21,Store_B,5915.79
2023-02-22,Store_B,5328.92
2023-02-23,Store_B,5735.68
2023-02-24,Store_B,5701.06
2023-02-25,Store_B,6868.53
2023-02-26,Store_B,6663.29
2023-02-27,Store_B,5788.87
2023-02-28,Store_B,6181.59
2023-03-01,Store_B,5719.62
2023-03-02,Store_B,5293.6
2023-03-03,Store_B,6610.21
2023-03-04,Store_B,7483.1
2023-03-05,Store_B,6478.45
2023-03-06,Store_B,6276.34
2023-03-07,Store_B,5842.11
2023-03-08,Store_B,6162.24
2023-03-09,Store_B,6199.2
2023-03-10,Store_B,6020.9
2023-03-11,Store_B,6824.69
2023-03-12,Store_B,6885.94
2023-03-13,Store_B,5834.49
2023-03-14,Store_B,5892.45
2023-03-15,Store_B,6212.37
2023-03-16,Store_B,5988.24
2023-03-17,Store_B,6552.0
2023-03-18,Store_B,7877.64
2023-03-19,Store_B,7107.39
2023-03-20,Store_B,6458.55
2023-03-21,Store_B,6584.43
2023-03-22,Store_B,6599.45
2023-03-23,Store_B,6472.65
2023-03-24,Store_B,6754.99
2023-03-25,Store_B,7670.36
2023-03-26,Store_B,7033.8
2023-03-27,Store_B,6880.5
2023-03-28,Store_B,8898.77
2023-03-29,Store_B,6303.02
2023-03-30,Store_B,8838.13
2023-03-31,Store_B,6910.76
2023-04-01,Store_B,7582.38
2023-04-02,Store_B,8101.28
2023-04-03,Store_B,9828.34
2023-04-04,Store_B,6445.75
2023-04-05,Store_B,6241.6
2023-04-06,Store_B,6915.11
2023-04-07,Store_B,7100.67
2023-04-08,Store_B,7748.6
2023-04-09,Store_B,8421.48
2023-04-10,Store_B,6380.97
2023-04-11,Store_B,7187.32
2023-04-12,Store_B,6711.37
2023-04-13,Store_B,7630.51
2023-04-14,Store_B,7759.44
2023-04-15,Store_B,7710.76
2023-04-16,Store_B,7817.78
2023-04-17,Store_B,7393.56
2023-04-18,Store_B,6936.65
2023-04-19,Store_B,7091.1
2023-04-20,Store_B,7141.04
2023-04-21,Store_B,8052.68
2023-04-22,Store_B,8160.72
2023-04-23,Store_B,7922.57
2023-04-24,Store_B,7030.11
2023-04-25,Store_B,7797.39
2023-04-26,Store_B,6779.23
2023-04-27,Store_B,9964.78
2023-04-28,Store_B,7197.66
2023-04-29,Store_B,8208.02
2023-04-30,Store_B,8640.43
2023-05-01,Store_B,7497.21
2023-05-02,Store_B,7605.87
2023-05-03,Store_B,7778.56
2023-05-04,Store_B,7297.6
2023-05-05,Store_B,7208.51
2023-05-06,Store_B,8035.22
2023-05-07,Store_B,8153.71
2023-05-08,Store_B,8635.09
2023-05-09,Store_B,7996.79
2023-05-10,Store_B,7015.02
2023-05-11,Store_B,7043.32
2023-05-12,Store_B,7754.95
2023-05-13,Store_B,8786.79
2023-05-14,Store_B,8803.74
2023-05-15,Store_B,7520.27
2023-05-16,Store_B,7585.8
2023-05-17,Store_B,7775.67
2023-05-18,Store_B,7697.5
2023-05-19,Store_B,6824.66
2023-05-20,Store_B,8594.93
2023-05-21,Store_B,8369.57
2023-05-22,Store_B,7788.43
2023-05-23,Store_B,8883.55
2023-05-24,Store_B,7888.59
2023-05-25,Store_B,7638.93
2023-05-26,Store_B,8126.7
2023-05-27,Store_B,8959.43
2023-05-28,Store_B,8946.75
2023-05-29,Store_B,8039.69
2023-05-30,Store_B,8608.49
2023-05-31,Store_B,7391.61
2023-06-01,Store_B,8019.26
2023-06-02,Store_B,7489.77
2023-06-03,Store_B,9059.43
2023-06-04,Store_B,8500.6
2023-06-05,Store_B,7711.96
2023-06-06,Store_B,7766.99
2023-06-07,Store_B,8263.84
2023-06-08,Store_B,8248.92
2023-06-09,Store_B,7422.48
2023-06-10,Store_B,8919.6
2023-06-11,Store_B,8631.22
2023-06-12,Store_B,7435.45
2023-06-13,Store_B,7841.58
2023-06-14,Store_B,7811.11
2023-06-15,Store_B,8868.51
2023-06-16,Store_B,8104.86
2023-06-17,Store_B,8401.32
2023-06-18,Store_B,8717.4
2023-06-19,Store_B,8340.79
2023-06-20,Store_B,8753.92
2023-06-21,Store_B,7341.18
2023-06-22,Store_B,7229.51
2023-06-23,Store_B,8674.69
2023-06-24,Store_B,9095.06
2023-06-25,Store_B,8611.04
2023-06-26,Store_B,8161.04
2023-06-27,Store_B,6939.92
2023-06-28,Store_B,7955.04
2023-06-29,Store_B,8078.61
2023-06-30,Store_B,8306.5
2023-07-01,Store_B,8548.16
2023-07-02,Store_B,8968.95
2023-07-03,Store_B,7586.73
2023-07-04,Store_B,8038.0
2023-07-05,Store_B,9636.31
